isocode,year,rgdpch,rgdpwok,kc,POP,openk,XRAT,rgdpl,ki,rgdptt
SWE,1978,21364.94484,41907.43941,78.10240915,8275.778,41.05000138,4.51848,21366.73257,14.91622063,22136.2348
SWE,1979,22053.96911,42765.27121,77.37755102,8293.723,43.27492751,4.28708,22040.90349,16.72296261,22655.51472
SWE,1980,22212.64326,42652.66726,76.1207689,8310.473,42.87457086,4.22958,22187.78918,18.0441948,22645.40957
SWE,1981,21979.17952,42094.46658,76.37237616,8320.485,42.69582622,5.06344,21965.21591,15.84055579,22431.34575
SWE,1982,22181.59947,42214.20063,76.30303007,8325.26,44.67431275,6.28261,22168.7245,15.63572109,22491.9212
SWE,1983,22228.57629,42124.59576,74.51403508,8329.028,46.98239798,7.66711,22211.38562,15.57074434,22717.5222
SWE,1984,23004.63324,43500.56292,73.17280169,8342.621,48.26140216,8.2718,22981.32911,16.70138912,23796.29079
SWE,1985,23615.49865,44450.07608,73.50529404,8356.337,49.08327175,8.60393,23585.32907,18.00464032,24277.63683
SWE,1986,24411.00839,46476.53212,74.56801252,8384.069,48.91556376,7.12358,24390.25443,17.17003601,25496.57006
SWE,1987,25377.38754,48238.85813,75.24571545,8421.403,49.59854594,6.34044,25355.2681,17.55619227,26354.08052
SWE,1988,25972.67189,49137.80609,75.05704415,8469.339,50.00310276,6.12715,25939.51001,18.29582871,27002.36066
SWE,1989,26441.65909,49738.42707,74.2113247,8526.276,51.67838778,6.44688,26373.97984,20.22723932,27448.79398
SWE,1990,26300.01458,49277.98346,73.66295203,8600.815,52.29508833,5.91879,26228.93547,20.34170332,27173.47015
SWE,1991,25743.24038,48807.36634,75.25223376,8668.112,51.01457197,6.04747,25749.36105,17.49067142,26743.90643
SWE,1992,25111.52992,48695.01986,75.63305118,8718.867,52.83997165,5.82383,25132.30796,16.6555621,26096.89186
SWE,1993,24231.79977,48236.77094,75.091813,8769.284,56.01666747,7.78343,24280.7537,14.25310397,25044.79366
SWE,1994,24927.88606,50273.71765,73.44601805,8831.493,61.26575615,7.71597,24946.75145,15.9550409,25866.61172
SWE,1995,25665.20206,51593.42741,71.63995496,8877.89,64.7021476,7.13327,25667.43338,17.07283917,26930.70664
SWE,1996,25993.72475,52199.99746,71.62617562,8892.234,66.28723596,6.70596,26000.45067,16.73073697,27128.65328
SWE,1997,26552.34472,53783.59981,71.17948488,8897.619,73.37270951,7.63489,26559.5581,16.57320778,27772.44032
SWE,1998,27600.47936,56197.64645,71.07721196,8902.684,77.68053191,7.94987,27600.35047,17.62261344,28798.03021
SWE,1999,28828.27976,58288.26442,70.14961178,8909.79,78.90507214,8.26243,28827.693,17.82357595,29771.01457
SWE,2000,29992.96372,60230.31797,69.58712937,8923.569,84.60326068,9.16224,29990.39579,18.49640926,30849.36093
SWE,2001,30325.91365,60420.89862,69.83246755,8939.915,83.10590246,10.3291,30323.86495,17.99938523,31014.22989
SWE,2002,31037.95641,61866.56872,69.92759783,8954.175,81.14711134,9.73712,31037.13011,17.13127207,31448.59471
SWE,2003,31696.78957,63139.83278,69.5877176,8970.306,82.48145614,8.0863,31695.16373,17.24185951,32049.36716
SWE,2004,32973.09914,65729.57987,68.02661292,8986.4,86.17504978,7.34889,32973.23275,17.19636433,33149.18218
SWE,2005,33958.51735,66341.87945,67.49240796,9001.774,89.20116783,7.47309,33958.51735,18.01113258,33958.51735
SWE,2006,35367.84273,68759.4428,66.24551323,9016.596,93.1796416,7.37825,35367.84273,19.07463885,35344.35528
SWE,2007,36510.45722,69036.30462,65.86677341,9031.088,96.64426836,6.75877,36503.39038,20.76981889,36688.58223
SWE,2008,36219.54414,68179.698,66.4547554,9045.389,99.73882208,6.5911,36212.52237,20.65753849,36355.21847
SWE,2009,34264.97801,64933.7681,70.2660461,9059.651,91.04438588,7.65382,34264.37704,16.66499089,34424.22226
SWE,2010,36132.38489,68296.17468,68.62436359,9074.055,96.39544656,7.20752,36132.55862,18.8195005,36223.96542
CHE,1950,14845.07726,29667.89989,68.17879145,4694,26.87407812,4.372999999,14866.71206,17.4538572,13418.34652
CHE,1951,15943.20566,31787.50956,63.50848477,4749,27.70819927,4.372000009,15962.82529,21.16154668,13965.32592
CHE,1952,15590.0193,30997.39639,64.97094249,4815,27.76846603,4.373,15621.33871,17.90476768,13952.34299
CHE,1953,15973.10941,31674.31426,64.05830823,4878,29.22076679,4.373,16002.87108,17.37901618,14432.00207
CHE,1954,16834.45509,33296.97685,62.5362487,4929,29.37582566,4.373,16870.77027,20.00598206,15105.69837
CHE,1955,17846.73814,35209.01432,60.79908605,4980,30.33362605,4.373,17880.53144,22.13031698,15813.89575
CHE,1956,18924.62232,36740.08357,59.31276071,5045,31.50538201,4.373,18955.95194,23.71226482,16458.18367
CHE,1957,19313.00407,37140.46387,58.96240143,5126,32.01715067,4.373,19342.3239,23.97001535,16665.89337
CHE,1958,18289.07337,35905.51437,62.30261824,5199,32.44324607,4.373,18367.63352,18.97677424,16177.9229
CHE,1959,19712.21961,39203.18428,59.78316573,5259,33.77540751,4.373,19773.26591,21.99757093,17282.27676
CHE,1960,21005.30834,41169.67663,57.6715503,5362,34.01789001,4.373,21029.95453,25.64259851,18441.43706
CHE,1961,22185.2776,42380.3324,56.43232076,5512,35.02880014,4.373,22183.96065,27.78811915,19243.05007
CHE,1962,22683.13126,42795.79312,56.86043076,5666,35.86307671,4.373,22682.69089,27.58731888,19649.28621
CHE,1963,23237.76261,44108.28642,56.94482741,5789,36.00241615,4.373,23237.144,27.24987022,20170.09431
CHE,1964,24215.4636,46019.5576,56.42260341,5887,36.42051369,4.373,24209.35416,28.10527886,21051.7558
CHE,1965,24626.15127,47667.37195,56.78247299,5943,37.21639648,4.373,24633.84858,26.22906991,21536.1027
CHE,1966,25070.07142,49225.26182,56.97970378,5996,37.91108507,4.373,25081.65778,25.55026601,21990.48632
CHE,1967,25605.95064,50636.15803,56.80595944,6063,38.04220611,4.373,25617.45729,25.84419968,22561.29991
CHE,1968,26370.80236,52491.66043,56.57095661,6132,39.97076055,4.373,26385.56636,25.14359845,23229.04338
CHE,1969,27614.76719,54688.00285,55.65847895,6212,42.6607566,4.373,27627.51669,25.06453411,23972.83221
CHE,1970,29442.28069,57907.15804,54.60306219,6267,43.29058155,4.373,29439.14054,27.20954056,25156.50722
CHE,1971,29927.22791,58132.98693,55.59971809,6343.293,42.63336301,4.1342,29923.62144,27.69953491,26067.06657
CHE,1972,30431.79142,58753.50931,57.12678379,6401.4,43.0387947,3.8193,30428.59318,27.11155855,26946.29046
CHE,1973,30993.85431,59662.50566,57.2837323,6441.1,44.05554143,3.1648,30990.73835,27.16514736,27459.45342
CHE,1974,31694.47284,61396.09,55.59312,6460,44.63486492,2.9793,31684.95022,27.19667466,27347.52592
CHE,1975,28774.82828,58501.49935,59.89147911,6403.5,43.49922886,2.5813,28803.13788,21.68003116,25772.88388
CHE,1976,28878.12845,59874.84446,60.96719064,6333.313,47.32987158,2.4996,28913.54892,20.70234085,26094.08548
CHE,1977,30138.86021,62195.46791,60.34190064,6316.424,50.40871656,2.4035,30178.81447,20.06751483,26630.33781
CHE,1978,29968.54502,61280.76896,61.87905073,6332.568,51.21817601,1.788,30005.78324,21.58622053,27405.40045
CHE,1979,30983.83779,62814.57942,60.48834878,6350.84,51.70603438,1.6627,30997.35062,23.82642191,27755.38692
CHE,1980,30020.55769,59809.8546,63.77368548,6385.229,48.17092385,1.6757,30010.41411,28.00237791,28406.31075
CHE,1981,30078.44875,58878.78049,63.88769686,6425.45,50.08454862,1.9642,30083.51935,25.61955535,28444.78041
CHE,1982,29522.38176,57714.38913,64.86003092,6468.126,50.65027652,2.0303,29537.50439,24.46926054,28423.36064
CHE,1983,29641.46513,57926.37563,65.03181754,6501.073,52.01108741,2.0991,29652.61166,24.93148917,28557.27376
CHE,1984,30448.59364,59023.57822,63.86616332,6529.684,54.85670329,2.3497,30451.80699,26.18770258,29285.26466
CHE,1985,31187.94995,59627.2278,63.04179475,6563.77,56.57009359,2.4571,31191.6405,25.65160738,29771.47963
CHE,1986,31699.77291,59651.21835,63.11773306,6603.192,57.85812109,1.7989,31688.73515,27.26534729,30962.41895
CHE,1987,31929.91919,59033.69234,63.59317131,6649.942,59.08927774,1.4912,31914.46499,27.89823864,31475.5558
CHE,1988,32599.37409,59235.18653,62.86791148,6704.112,60.41238929,1.4633,32572.74835,28.23435037,31929.10532
CHE,1989,33602.76905,60033.39627,61.90778414,6763.653,61.37945743,1.6359,33555.18187,29.00436327,32685.03254
CHE,1990,34385.17524,60125.83125,60.65766447,6836.626,61.38673519,1.38916,34295.94619,30.38929419,33586.00064
CHE,1991,33551.19188,54260.17286,62.71150567,6920.562,61.27845229,1.43399,33535.87592,28.31058017,33066.83643
CHE,1992,33070.92257,54366.59516,63.12097872,6995.447,61.56647258,1.40622,33100.28102,25.84054506,32564.77695
CHE,1993,32710.74,54342.18455,62.99378155,7058.211,62.15026758,1.47762,32739.80176,25.60972762,32580.75125
CHE,1994,33007.75862,55621.57944,62.55842487,7114.53,63.92553772,1.36769,33002.71943,27.5448356,33212.47474
CHE,1995,33006.919,56314.77764,62.85616373,7157.106,64.92913756,1.18247,32990.70434,28.50243254,33427.96385
CHE,1996,33039.86875,56480.38735,63.19183366,7181.024,67.11452463,1.23601,33033.6951,28.02321659,33377.60343
CHE,1997,33576.99774,57298.09318,63.08775585,7193.761,72.32358199,1.45131,33581.61424,27.04554679,33623.34446
CHE,1998,34566.90632,58759.97423,62.35436296,7207.995,74.16576516,1.44981,34554.96938,28.91950231,34755.37241
CHE,1999,34747.87784,59201.25027,63.15891978,7232.809,77.47649713,1.50215,34738.31889,27.11151029,34826.66614
CHE,2000,35797.30666,60898.87145,62.38786941,7266.92,83.43902591,1.68884,35788.02657,26.62615885,35520.70541
CHE,2001,35957.32546,60727.15445,63.16365854,7311.237,83.64174454,1.68761,35952.51156,26.34359757,35627.96298
CHE,2002,35856.9758,60226.58561,63.25090378,7361.757,82.83191678,1.55861,35851.80786,26.07684396,36011.02825
CHE,2003,35524.77044,59690.75945,64.30230217,7408.319,83.38820727,1.34665,35521.70823,25.82772827,35953.69715
CHE,2004,36226.723,60950.72723,63.54146965,7450.867,87.50061423,1.2435,36226.69167,26.06624241,36585.22173
CHE,2005,36993.95293,62268.31211,62.93346408,7489.37,91.41022175,1.24518,36993.95293,26.0044974,36993.95293
CHE,2006,38164.72245,63501.48459,61.5555268,7523.934,95.762318,1.25384,38164.72245,25.48321704,37975.86056
CHE,2007,39372.06484,64665.91931,60.71931588,7554.661,99.85941061,1.20037,39374.88389,24.51082892,39185.37375
CHE,2008,39997.5709,65284.01562,60.55413347,7581.52,99.76144974,1.08309,40003.39752,23.38001098,39677.13831
CHE,2009,39062.74207,63534.49508,62.77416627,7604.467,94.4851057,1.08814,39069.54111,23.10746427,39591.55189
CHE,2010,39978.02568,65369.88636,62.14208247,7623.438,99.35842508,1.04291,39985.62348,22.85249488,40230.31067
SYR,1950,,,,3495,,2.19,,,
SYR,1951,,,,3576.577,,2.19,,,
SYR,1952,,,,3661.549,,2.19,,,
SYR,1953,,,,3750.114,,2.19,,,
SYR,1954,,,,3841.974,,3.58,,,
SYR,1955,,,,3938.446,,3.58,,,
SYR,1956,,,,4040.976,,3.58,,,
SYR,1957,,,,4149.908,,3.58,,,
SYR,1958,,,,4267.748,,3.58,,,
SYR,1959,,,,4395.082,,3.58,,,
SYR,1960,1536.664039,5665.060941,57.21122881,4532.557,90.93338774,3.579999924,1541.798794,11.02085139,1056.23813
SYR,1961,1516.004848,5647.840469,57.74443976,4681.153,74.78243274,3.579999924,1519.251523,13.74311494,1107.595173
SYR,1962,2021.159943,7610.040918,48.38981147,4834.621,82.2440846,3.690000057,2023.842837,13.62477523,1328.083831
SYR,1963,1780.845251,6777.449832,42.72132526,4993.12,95.22656551,3.819999933,1781.748951,12.22850311,1040.137572
SYR,1964,1981.326146,7622.550846,58.21502631,5156.816,70.47460205,3.819999933,1986.835944,12.00017596,1447.618943
SYR,1965,1919.547527,7466.188889,58.77219225,5325.878,65.75046736,3.819999933,1925.721472,10.1695917,1418.996092
SYR,1966,1718.093838,6757.022779,56.31286635,5500.483,76.03093376,3.819999933,1721.614365,13.3118195,1223.682456
SYR,1967,1762.477413,7009.617107,62.43470034,5680.812,65.98054168,3.819999933,1767.941776,12.1044636,1367.626905
SYR,1968,1785.364813,7181.497162,58.43158327,5867.053,72.24408338,3.819999933,1786.782319,14.26518799,1374.136281
SYR,1969,2063.005243,8393.864496,61.51115494,6059.4,72.96842431,3.819999933,2067.419355,15.1905906,1632.070229
SYR,1970,1752.660251,7214.239876,79.71673186,6258.053,83.31085801,3.9,1756.764296,12.06312288,1712.861816
SYR,1971,1827.153696,7528.985443,81.95146825,6477.116,79.275776,3.9,1831.289711,13.04429298,1832.063996
SYR,1972,2214.488703,9134.90189,82.11141486,6697.935,65.22659064,3.9,2220.273609,13.16425981,2193.803326
SYR,1973,1949.880788,8052.078996,75.63735054,6926.282,70.95717681,3.9,1952.813782,13.71067824,1906.212513
SYR,1974,2247.835879,9292.543921,88.15258715,7162.414,74.89202911,3.9,2252.470237,15.70194992,2375.427268
SYR,1975,2607.813528,10792.37739,83.17725985,7406.595,75.77056313,3.9,2610.875312,18.333363,2625.785766
SYR,1976,2779.386731,11514.9126,81.69659557,7659.103,63.29346594,3.9,2780.897891,21.87461317,2770.69742
SYR,1977,2514.474312,10428.70679,94.10794713,7919.098,83.67744466,3.9,2514.413315,27.26818092,2735.099459
SYR,1978,2716.492279,11278.82426,91.83232039,8187.658,65.6399802,3.9,2718.418698,21.11548809,2905.457952
SYR,1979,2693.011117,11193.50546,90.11475796,8465.326,73.20180776,3.9,2693.843556,20.81189227,2873.522597
SYR,1980,2936.861322,12220.37514,87.31089984,8752.41,64.00871426,3.9,2935.289739,23.00528744,3075.432316
SYR,1981,3160.437446,13267.33423,84.93405773,9049.23,53.84387254,3.9,3160.004049,21.08892258,3171.798649
SYR,1982,3161.186519,13294.45971,77.89373496,9386.648,47.40911466,3.9,3158.384085,20.9110001,3152.909891
SYR,1983,3091.293266,12987.58515,75.29383012,9735.117,47.05735362,3.9,3086.059624,21.83808806,2983.304607
SYR,1984,2823.817697,11767.11052,72.97426164,10094.941,48.53790894,3.9,2816.346078,23.33566825,2793.841316
SYR,1985,2859.770617,11785.66001,83.10086755,10466.137,59.40721906,3.9,2855.280057,23.27803326,2993.770081
SYR,1986,2649.737061,10792.4967,83.62919443,10848.571,55.748062,7.2475,2647.811809,21.45853896,2788.192534
SYR,1987,2656.039224,10682.94916,96.63987292,11242.966,63.03750308,9.75,2666.197093,13.85591523,2802.569582
SYR,1988,2981.338487,11825.97977,94.27108801,11646.012,55.65616821,11.2,2997.098744,11.41961302,3089.784475
SYR,1989,2455.06501,9586.28235,89.84084882,12052.938,71.79642556,11.2,2465.04443,12.19638884,2755.011569
SYR,1990,2480.739609,9495.68145,84.01970237,12500.003,73.80549304,11.2,2487.05449,13.04304311,2652.783319
SYR,1991,2597.543642,9729.968536,78.27213422,12933.133,73.37284339,11.2,2603.871441,12.48383434,2429.608295
SYR,1992,2798.920089,10231.48981,81.28231028,13311.647,70.58691567,20.18333333,2802.146494,14.94022157,2634.003589
SYR,1993,2872.247482,10239.46201,77.98077989,13685.179,69.19055304,26.6,2875.393067,14.36479863,2555.638377
SYR,1994,3019.960629,10492.66114,70.3522539,14061.43,72.43760536,26.6,3017.314512,16.08075977,2522.478297
SYR,1995,3136.953182,10617.05485,71.00611467,14448.565,68.80737597,26.6,3135.534654,15.05732662,2736.990669
SYR,1996,3368.710902,11333.62022,68.00983202,14843.695,65.80087408,26.6,3368.378904,13.60320185,2795.575036
SYR,1997,3489.021974,11663.27937,64.57400142,15244.45,66.93808446,42.61666667,3490.169382,12.1411289,2857.506009
SYR,1998,3600.964849,11969.07667,64.38495968,15649.853,61.87601157,45.25,3602.384105,11.8273884,2952.921933
SYR,1999,3441.819307,11399.57789,62.79256223,16058.941,69.5865387,46,3443.170052,11.74506898,2784.966456
SYR,2000,3381.861515,11194.48725,61.38926687,16471.243,68.65710542,46,3383.254965,11.3839437,2908.853129
SYR,2001,3457.439316,11520.22088,58.95368953,16885.07,73.41239939,46,3458.223538,11.84530378,2877.159761
SYR,2002,3631.020899,12184.53642,57.51522536,17299.818,73.73528338,46.93333333,3631.482711,12.76545783,3038.528954
SYR,2003,3427.809266,11599.50334,63.5847528,17715.351,63.5510383,51.5,3427.739995,15.52382382,3066.605734
SYR,2004,3653.562684,12648.79545,64.68885114,18136.82,75.90296754,51.61333333,3653.543518,15.79215032,3340.929006
SYR,2005,3722.747478,13177.45953,69.73852975,18562.67,80.23264973,53.04916667,3722.747478,20.0893286,3722.747478
SYR,2006,3896.53492,14091.81181,65.85736244,19322.687,76.83366374,52.14333333,3896.53492,12.37448053,3482.313158
SYR,2007,3834.352053,13939.59392,64.76978767,20487.722,77.6952321,50.18,3832.463278,15.4145925,3448.798399
SYR,2008,3782.78588,13871.58267,64.36153665,21324.857,75.51227008,46.57833333,3780.462876,18.17205274,3456.785302
SYR,2009,3801.687882,14414.41898,66.31273884,21762.978,62.42305638,46.58333333,3798.509655,19.5288702,3569.059892
SYR,2010,3792.662419,14210.58748,65.33853794,22198.11,72.44468408,46.17166667,3791.494999,21.31065638,3590.920548
TWN,1950,,,,7981.454,,,,,
TWN,1951,1234.76316,3309.380839,68.93616047,8251.326,16.77684686,10.3,1236.380206,10.39235257,1254.851078
TWN,1952,1335.492226,3616.078549,71.15311146,8550.362,18.50321452,10.3,1336.189464,11.89327757,1372.309169
TWN,1953,1419.481945,3878.385426,70.69722389,8849.962,18.7731756,15.55,1419.272607,12.87327462,1461.4044
TWN,1954,1507.490917,4163.574031,70.53090362,9159.966,16.20575652,15.55,1507.689914,12.94211788,1518.764822
TWN,1955,1564.294752,4361.831501,69.66178647,9485.858,14.40034557,15.55,1565.057903,10.2041865,1589.74727
TWN,1956,1594.022519,4494.136106,67.76264124,9825.346,15.83955184,24.78,1594.407778,10.74271318,1595.536077
TWN,1957,1652.083115,4705.354589,67.5628559,10164.215,15.43050744,24.78,1653.009057,10.02073316,1664.256515
TWN,1958,1710.034892,4927.306915,67.93353925,10500.314,15.70254795,24.78,1710.667491,10.44952687,1714.304396
TWN,1959,1792.387001,5219.250882,66.42117283,10852.996,17.19994829,36.38,1791.608052,12.38866281,1769.862013
TWN,1960,1861.208122,5480.238719,65.1557675,11209.16,17.75438654,36.38,1858.934735,14.95995496,1848.164179
TWN,1961,1916.005448,5620.836598,66.35867382,11563.348,19.8901963,40,1914.936367,14.46380593,1914.58406
TWN,1962,2006.695287,5872.997248,66.49920597,11918.938,18.89817015,40,2005.685014,13.96139842,2033.298914
TWN,1963,2142.551466,6249.840149,65.18827176,12276.61,20.12642032,40,2141.895465,15.4558714,2237.43057
TWN,1964,2319.975265,6751.432319,66.54055804,12631.48,22.22533284,40,2321.369614,15.13724731,2467.427978
TWN,1965,2507.507124,7275.171549,66.37065442,12977.635,24.88290066,40,2509.853623,16.86210796,2581.171912
TWN,1966,2655.808894,7686.112419,65.2127084,13321.002,25.01174631,40,2658.320861,16.81328041,2779.781038
TWN,1967,2871.823061,8286.580933,64.7998814,13648.692,27.92194422,40,2875.109656,19.59881793,2992.81195
TWN,1968,3067.683053,8825.214232,65.05378366,13962.358,33.18455182,40,3071.921635,21.1833317,3220.189352
TWN,1969,3263.994687,9364.987773,64.59275037,14282.297,36.76359641,40,3267.095499,21.36553924,3496.382887
TWN,1970,3538.669522,10124.04221,63.98816517,14598.316,41.58919101,40,3542.732214,22.35176935,3814.578774
TWN,1971,3901.349141,11078.58355,62.75558009,14918.496,46.90596043,40,3906.939854,23.50261521,4256.993269
TWN,1972,4328.440705,12206.05974,61.97465584,15226.039,52.77089255,40,4336.570606,23.83796577,4817.730895
TWN,1973,4756.823789,13315.76988,61.94309582,15525.588,58.8295122,38.25,4766.346892,24.87786176,5249.927566
TWN,1974,4790.15538,13310.64797,63.23077786,15824.103,59.90905783,38,4794.651279,31.23124677,4903.285562
TWN,1975,4932.359436,13608.28055,63.45046788,16122.188,55.13543846,38,4938.564789,27.77411752,5167.892686
TWN,1976,5499.620132,15065.79132,61.42389974,16450.056,62.99327274,38,5505.187129,28.45937426,5955.094896
TWN,1977,5972.251341,16244.39949,59.79469668,16785.196,61.80227767,38,5978.140953,27.81039193,6506.138291
TWN,1978,6652.823287,17964.33936,58.24481561,17111.535,64.42786229,36.95,6658.902797,27.84759645,7195.06725
TWN,1979,7071.556832,18940.84857,59.62435851,17450.136,66.95729379,36,7075.082069,30.34563326,7506.44152
TWN,1980,7423.967077,19988.73738,58.61178055,17848.32,66.87743357,36,7426.499313,30.4188818,7656.406208
TWN,1981,7745.965239,20816.34254,57.75742459,18177.43,66.24602099,36.79,7749.908743,29.06351074,8048.249872
TWN,1982,7883.019407,20958.01357,58.45254182,18501.39,63.79830179,39.12,7890.525716,26.60722362,8341.755031
TWN,1983,8408.944483,21761.17019,57.06754935,18803.39,66.83700579,40.06,8415.802982,26.57783533,9052.464544
TWN,1984,9059.542401,23079.21511,56.59512531,19083.348,71.17571048,39.62,9067.186343,25.88459274,9863.223441
TWN,1985,9262.837357,23411.16826,57.24595091,19337.363,68.11060376,39.86,9275.498311,22.99324012,10199.19048
TWN,1986,10200.88173,25108.13959,54.79941519,19555.581,76.4684191,37.85,10210.33885,23.88344846,11665.60053
TWN,1987,11237.94125,27133.93431,54.32693547,19757.799,84.59231931,31.87,11239.35922,26.56395707,12652.33275
TWN,1988,11797.15575,28575.37478,57.60990376,19976.096,92.07580237,28.61,11791.80802,29.65147324,12875.38333
TWN,1989,12819.23477,30875.47225,59.26267446,20207.541,88.5710642,26.41,12825.89377,28.5069628,13998.24274
TWN,1990,13637.64972,32832.44013,60.32678528,20278.248,85.55402849,26.89,13651.56458,28.46912765,14847.93521
TWN,1991,14624.69703,34973.81689,59.63374498,20492.092,90.04762383,26.82,14618.09043,30.1132431,15971.52288
TWN,1992,15609.03802,36840.53702,60.38350452,20687.201,90.6163696,25.16,15592.19479,31.34301679,16834.64425
TWN,1993,16511.99858,38863.04662,60.89422458,20886.065,90.90058159,26.39,16487.01933,31.78622521,17821.32233
TWN,1994,17581.24137,40837.5123,61.23725657,21093.246,88.75775428,26.46,17549.90738,31.86730684,18872.90968
TWN,1995,18542.17891,42863.26443,60.85963225,21290.414,92.87057393,26.49,18508.62482,31.67784948,19737.0214
TWN,1996,19361.18841,44623.70447,61.77644884,21457.706,93.66257316,27.46,19345.05376,29.97815973,20888.01178
TWN,1997,20329.75656,46639.74637,62.41197817,21638.532,98.48296451,28.7,20296.85469,31.83885833,22160.52042
TWN,1998,20876.29155,47750.06217,63.94004163,21834.438,99.63327251,33.46,20839.61392,32.98627605,23083.2837
TWN,1999,21907.7923,49869.93716,63.18739398,22007.811,101.5446585,32.27,21869.63172,31.29301115,23778.89995
TWN,2000,23064.5485,52293.30975,62.25964336,22182.864,111.7121473,31.23,23022.825,31.93655565,24753.12503
TWN,2001,22261.43545,50572.32314,64.63116152,22335.805,101.220125,33.81,22253.13582,25.04154221,23818.40185
TWN,2002,23312.03253,52499.7215,63.3501219,22450.626,104.5859746,34.58,23303.33748,24.28893514,24798.19732
TWN,2003,24090.16079,53897.95483,62.69656506,22543.469,109.832837,34.42,24080.25295,24.12895786,25232.83623
TWN,2004,25609.56667,56577.10736,61.64492629,22622.389,119.8147732,33.43,25610.33929,26.62906596,26121.6807
TWN,2005,26692.99139,58428.28138,60.56934643,22701.079,120.8626314,32.18,26692.99139,25.46670326,26692.99139
TWN,2006,28031.01347,60691.77159,58.27031967,22781.867,123.9929547,32.53,28031.01347,24.28779618,27336.72785
TWN,2007,29567.09326,63088.80801,56.20111272,22858.872,124.7523736,32.84,29568.94741,22.79587735,28168.99309
TWN,2008,29626.57675,62569.7195,55.45884272,22920.946,122.6736963,31.54,29629.73538,20.89704454,26510.57336
TWN,2009,28819.19446,60648.72894,57.3945382,22974.347,112.4445932,33.06,28824.64363,16.88400893,26390.19037
TWN,2010,32104.92001,66776.3659,53.20702847,23024.956,127.5791848,31.65,32117.69983,21.09358266,28575.10212
TJK,1950,,,,1530.047,,,,,
TJK,1951,,,,1584.833,,,,,
TJK,1952,,,,1640.949,,,,,
TJK,1953,,,,1684.446,,,,,
TJK,1954,,,,1729.862,,,,,
TJK,1955,,,,1780.85,,,,,
TJK,1956,,,,1836.703,,,,,
TJK,1957,,,,1898.639,,,,,
TJK,1958,,,,1953.527,,,,,
TJK,1959,,,,2009.483,,,,,
TJK,1960,,,,2080.556,,,,,
TJK,1961,,,,2163.433,,,,,
TJK,1962,,,,2253.472,,,,,
TJK,1963,,,,2339.558,,,,,
TJK,1964,,,,2424.081,,,,,
TJK,1965,,,,2510.619,,,,,
TJK,1966,,,,2592.754,,,,,
TJK,1967,,,,2672.279,,,,,
TJK,1968,,,,2759.277,,,,,
TJK,1969,,,,2850.066,,,,,
TJK,1970,,,,2938.516,,,,,
TJK,1971,,,,3039.443,,,,,
TJK,1972,,,,3145.141,,,,,
TJK,1973,,,,3242.778,,,,,
TJK,1974,,,,3344.985,,,,,
TJK,1975,,,,3448.869,,,,,
TJK,1976,,,,3553.782,,,,,
TJK,1977,,,,3659.375,,,,,
TJK,1978,,,,3760.973,,,,,
TJK,1979,,,,3862.932,,,,,
TJK,1980,,,,3966.425,,,,,
TJK,1981,,,,4072.967,,,,,
TJK,1982,,,,4185.256,,,,,
TJK,1983,,,,4304.082,,,,,
TJK,1984,,,,4430.622,,,,,
TJK,1985,,,,4568.802,,,,,
TJK,1986,,,,4715.514,,,,,
TJK,1987,,,,4864.637,,,,,
TJK,1988,,,,5005.734,,,,,
TJK,1989,,,,5148.306,,,,,
TJK,1990,,,,5272.333,,,,,
TJK,1991,,,,5407.166,,,,,
TJK,1992,,,,5500.029,,,,,
TJK,1993,1803.362736,4779.676879,75.54945571,5546.629,94.89914272,0.010357405,1798.386982,15.04175228,1285.717855
TJK,1994,1367.355802,3628.22276,64.0722974,5604.488,106.8222161,0.024494348,1363.063678,14.42556777,1132.707477
TJK,1995,1070.477535,2839.485529,83.14015986,5678.225,130.3242354,0.122858703,1067.399037,12.49553663,769.2044039
TJK,1996,820.5505319,2169.064114,75.15492612,5764.362,147.7861267,0.2955,818.7915212,10.40394768,774.9751517
TJK,1997,1145.292776,3017.151994,70.51076746,5864.687,107.6582815,0.562333333,1145.265234,6.558194068,800.6404256
TJK,1998,1061.670906,2783.652464,82.76377062,5983.489,114.9150902,0.776625,1062.240327,5.71913018,859.39284
TJK,1999,992.0652946,2589.965927,80.00547717,6110.862,124.0395839,1.237791667,992.6893616,6.983481795,875.2709205
TJK,2000,1027.310644,2672.10564,88.79752843,6229.697,125.2587716,2.07625,1028.231446,4.738222932,1012.07416
TJK,2001,1089.683003,2821.62264,89.56297137,6339.104,95.74202347,2.372191667,1090.374452,6.11146282,1062.586917
TJK,2002,1163.322325,3005.546269,92.23048609,6452.011,96.49818204,2.764133333,1163.887337,5.948058861,1125.339371
TJK,2003,1320.971124,3403.176313,91.5164045,6567.848,105.4631682,3.061366667,1321.443488,6.331119284,1296.134244
TJK,2004,1395.385546,3577.805148,95.42468318,6688.433,121.9594633,2.970508333,1395.576617,5.696116824,1387.571456
TJK,2005,1493.448083,3798.602562,104.1591158,6814.791,123.3056436,3.116566667,1493.448083,5.358103631,1493.448083
TJK,2006,1476.704265,3725.583436,114.8810805,6944.062,166.4779564,3.298408333,1476.704265,5.817213245,1528.440488
TJK,2007,1618.604622,4038.27136,119.3538639,7076.598,190.0383609,3.442483333,1618.81064,5.794087153,1584.444925
